ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100
0.202101794,-0.037129609,0.156622054,0.184332533,0.053193411,0.284977163,0.357436796,0.377213042,-0.012617282,0.397151547,0.15088171,0.344114339,0.192201654,0.157569473,0.07310264,0.178623775,0.22823875,0.241344868,0.331377145,0.115278674,0.124024415,-0.027573123,0.177903513,0.22390337,0.078359766,0.090367303,0.226765647,0.101055051,0.152482761,0.22903913,0.41241161,0.169972178,0.082558867,0.108818347,0.205357427,0.24492694,0.375356966,0.126991532,0.084013602,-0.057200628,0.078892364,0.18823978,0.264186828,0.082306407,-0.067753546,-0.039735237,0.10229926,0.442022313,0.167338061,0.148862868,-0.013086612,0.105386715,0.049530772,0.141580322,0.21219483,0.156008243,0.163021774,-0.033877523,0.021565087,0.129753296,-0.035243511,0.155103881,-0.02222585,0.218045163,0.414013954,0.258014746,-0.146989899,0.211506742,0.069251011,0.370366807,0.104966823,-0.056931283,0.026704207,0.204115516,0.009536621,0.323207425,0.012863842,0.066098984,0.2935899,0.131525236,-0.140306103,0.22798114,0.27005931,0.099649272,0.100701113,0.06472481,0.220105013,0.214958011,0.090916719,0.154306175,0.096062993,0.15062855,0.205658723,0.180364304,0.18649254,0.168616413,0.247641701,0.054867025,0.258340368,0.074721788
0.420436552,0.238327416,0.28547068,-0.05649219,0.163936205,0.34799905,0.32900489,0.027796817,0.177663938,0.41158953,0.128911283,0.409813997,0.108441768,0.185062541,0.089579277,0.19364539,0.265092812,0.247859196,0.228866453,0.26859544,0.18551905,0.083163164,0.148208393,0.175678218,0.01217783,0.146751639,0.287774189,-0.028336859,0.240707953,0.102648274,0.469101443,0.261172008,0.159388947,0.289925822,0.258390061,0.238609044,0.367932132,-0.045845003,0.261892923,0.126567818,0.214683963,0.017168943,0.147294374,0.054797121,0.132552834,0.138024246,0.083576875,0.359607582,0.30338934,0.012441762,0.141494491,0.282577819,0.272215911,0.15581133,0.19158079,0.146488777,0.066184489,0.27951693,0.201073122,0.062327819,0.241913373,0.118110545,0.131014432,0.181096567,0.422549287,0.376811963,0.000544549,0.066960391,0.023729604,0.429985626,0.334188972,0.11180203,0.25168021,0.456487696,0.346678785,0.504230226,0.113289446,0.376733276,0.385150187,0.148714866,0.10145458,0.117523232,0.342017952,0.23529656,0.023461297,0.359545177,0.152021679,0.5324279,-0.015070924,0.390343847,0.112377814,0.176094496,-0.003141706,0.276576538,0.185208836,0.204513128,0.070305375,0.164973784,0.30423834,0.141982534
0.303093635,0.235569873,-0.007140221,0.092564637,0.247026592,0.542198603,0.569602922,0.411824803,0.072513442,0.412638204,0.056096295,0.297126058,-0.003595498,0.154948363,0.316205718,0.240391655,0.044897311,-0.042763569,0.27662627,-0.080993258,0.113826689,0.09443998,-0.09550519,0.110768597,0.254186577,-0.119303796,0.182824967,0.079388288,0.210178119,0.108899698,0.279811239,0.189531347,0.165364363,0.182107794,0.253654362,-0.008208741,0.488270087,-0.113104567,0.061677734,0.096794329,0.183017462,-0.048804939,0.28895911,0.005260032,-0.048886341,0.034281933,0.16333287,0.391580465,0.145695961,0.008863705,0.098012009,0.093001563,0.045682533,0.143012818,0.10722473,-0.006440048,0.137861944,0.041940511,0.157479017,0.030323755,0.172760348,-0.037495504,0.143768174,0.031526622,0.563640561,0.260988063,0.164510376,0.061930578,-0.023226318,0.262228683,0.236746608,0.110441868,-0.02418738,0.061809728,0.272869544,0.342203548,0.083163952,0.402288711,0.431090445,-0.23591366,0.245370504,0.323573331,0.193108491,-0.05826139,0.067518597,-0.035188018,0.178304013,0.388157359,0.149107213,0.152639707,0.028626592,0.065218013,0.277754708,0.325211309,0.054202579,0.23097303,0.330405638,0.167195411,0.303898028,0.510496349
-0.010350611,-0.07090769,0.031501785,-0.010748746,-0.218883247,0.014364553,0.024033146,0.194060744,0.011338421,0.09999274,0.045098575,-0.054134386,0.09028639,0.038963675,0.004137201,-0.042415984,-0.102555751,-0.048676836,0.101503894,0.109168309,-0.098451001,-0.1242938,0.162783614,-0.17087592,-0.181221491,0.002427235,0.057909214,-0.091217708,-0.026486457,-0.028919291,0.069406252,-0.0944984,0.002616019,-0.012928358,-0.112988072,-0.011582414,0.016156879,-0.049578409,0.013646452,0.011060369,-0.184169078,-0.042897726,-0.076665219,0.029327034,0.075962024,0.139162052,-0.111444864,0.084465904,-0.086030917,0.121925409,0.134177293,0.08103529,-0.042876022,0.099864573,-0.096567412,-0.177335126,-0.044347912,0.021159544,-0.060618049,0.096435609,0.001957383,0.107505707,-0.01096387,-0.081287658,0.167123013,-0.106227016,0.010176932,-0.040265062,-0.160018716,-0.020774669,-0.085672804,0.281465513,0.00928039,0.073236544,-0.073486005,0.13667722,0.006695549,0.092003176,0.125579182,0.077273784,-0.101895463,-0.062563664,-0.009962355,0.165173115,0.028476878,-0.103440311,0.056281254,0.168611315,0.224458312,-0.082049607,-0.196320231,-0.016023667,0.094840966,-0.257441944,-0.012224864,-0.246568518,-0.01918853,-0.00596435,0.033795534,-0.077810406
0.218121286,0.052481238,0.36090286,0.166816791,-0.037941809,0.348369824,0.393053114,0.280976801,-0.048279439,0.274827684,0.106371884,0.263674908,0.280069761,0.020773123,0.213090806,0.204967396,0.087009055,0.153949579,0.227136624,0.323991704,0.282996109,0.14583759,-0.052021719,0.043445108,0.017248177,0.030909566,0.156637307,0.026388273,0.236940232,0.182422179,0.167320499,0.158092158,0.293459339,0.08323809,0.143089946,0.035293645,0.331851532,-0.165590605,0.011280029,0.016020365,0.078740516,0.006360981,0.281575428,0.078446384,0.32479108,0.315977417,0.160947619,0.263081214,0.237218678,0.214059272,0.068193466,0.051747634,0.343955696,0.183027042,0.098307266,-0.142829663,0.17843609,0.063505768,0.072347793,0.108213457,0.127173172,0.215200688,0.350833915,0.162596641,0.483651848,0.280424316,-0.124725749,0.194839204,-0.050051965,0.265812075,0.267499322,0.347133357,0.009928849,0.154023639,0.118286963,0.412065043,0.017456836,0.320368286,0.313141888,0.041840838,0.112677934,0.224496725,0.160871939,0.086901055,0.077294043,0.087112906,0.26496615,0.434438682,0.151395485,0.191872744,0.184879047,0.134619542,0.19324434,0.132728774,0.065968149,0.193437856,0.392569822,0.062572352,0.178718447,0.099071203
-0.028448006,0.188443874,-0.147278667,0.055956922,0.181814375,0.245606984,0.321940484,0.295081898,-0.137160193,0.046947182,-0.003015772,0.333405402,-0.126246326,-0.227909072,0.019217581,-0.027241744,-0.185760915,-0.031874024,0.020260288,0.140363563,-0.085073042,-0.160727762,-0.155570444,0.075190727,0.121943838,-0.182807756,0.025521991,-0.036662643,-0.021335127,-0.134155403,-0.249665927,-0.010369962,0.119416054,0.178127374,0.089647588,-0.203797278,0.326830645,-0.016607191,0.01588059,0.113709481,0.034229287,0.034560649,0.038596411,0.056158456,-0.148981269,-0.087820186,-0.056246925,0.186841271,0.269894146,0.064761586,0.247251787,-0.162407859,-0.153609161,0.193792526,0.016938167,0.106439759,-0.074822051,0.100822987,-0.105910904,-0.149134596,-0.035025377,0.047038915,-0.214714076,0.014200311,0.442370477,0.109239774,-0.12119859,0.014360913,0.084660183,-0.00453309,0.167421139,-0.227272074,-0.079949436,-0.247931837,0.100599372,0.158567878,0.178875936,-0.0830485,0.113958698,0.031091572,0.268167964,-0.142281202,0.116991789,-0.047036352,-0.2217178,0.105145761,0.139225797,0.05062558,0.024305009,-0.025143267,0.106691124,-0.115500156,0.168846252,0.184734091,-0.189314472,0.068535418,-0.194723846,0.045476655,0.227188432,0.069802975
0.22324447,-0.201627113,-0.050287643,0.045832997,0.380548383,0.110364561,0.199862957,0.22243946,0.099461073,0.402339824,-0.151554659,0.229382709,0.068590815,0.063637883,0.159939659,0.137844316,0.041625788,0.311481295,0.056844995,-0.002273648,0.018465059,-0.112964224,-0.295540972,0.175367464,0.20468321,-0.38840135,0.026430462,0.16465601,-0.039977235,0.146212953,0.463408985,0.120944747,-0.002123372,-0.154320989,0.00715633,-0.184149626,0.092231201,0.0134779,0.27167471,0.107066706,0.117959528,-0.021870104,0.000731746,-0.014229702,-0.036768923,-0.068223765,-0.11977587,0.271940715,0.021935966,0.094876389,-0.007165365,-0.143539301,-0.179713572,0.091133723,0.197085432,-0.009375424,0.139979131,0.007842751,-0.149943681,-0.206047471,0.079721652,-0.079949189,-0.179976981,0.283595522,0.359984592,0.15214458,0.180013104,0.115162271,0.06278561,0.407699803,-0.052130604,0.084397117,-0.003717402,0.228931538,0.208281748,0.419799929,-0.103832495,0.07645001,0.336299571,-0.365043554,-0.100895687,0.039062246,0.194374281,0.037860507,-0.067672845,0.007346243,-0.082999592,0.294994812,-0.210470612,0.055207614,0.143004654,0.104298175,-0.036949123,0.163255757,-0.195460032,0.121452518,0.246397462,0.290942963,0.299936977,0.09848246
-0.046299228,-0.020952899,0.034765364,-0.179953878,-0.20236683,0.220128257,0.308774837,0.308620494,-0.257274089,0.305166176,-0.014689896,0.008860147,0.061482463,-0.12920848,0.029863957,0.000871575,-0.060683182,-0.152458214,0.145417086,-0.261586157,-0.154883145,-0.108414754,-0.16670449,-0.167986728,-0.057609976,-0.108608951,-0.019015712,-0.150469276,-0.013197316,0.101706477,0.289349401,0.025731947,0.014467555,-0.067993644,-0.26957768,-0.022577819,0.290065987,-0.203136385,-0.107529709,0.002640726,0.018555623,-0.141550214,0.31084475,-0.174514946,0.172549769,-0.219489528,0.042615197,0.292156241,-0.150759612,-0.011231752,0.055922816,0.124068359,0.146074697,-0.040836524,-0.271465648,-0.038105101,-0.037992897,0.066242321,0.239824276,-0.103121625,0.179401932,0.029877129,-0.026137663,-0.015569413,0.311673045,-0.125355787,-0.126234989,0.111830353,-0.102861796,0.247322223,0.189664517,0.199733012,-0.121674728,0.059022995,0.089837838,0.243882008,-0.059602895,-0.111217402,0.424872089,-0.126816833,0.044977999,0.227832436,0.108249723,0.044044881,-0.146045608,-0.088332669,0.206465793,0.182458013,-0.227954894,-0.020295403,-0.143148082,-0.115669292,0.111720585,-0.142062617,-0.244151036,-0.192582455,0.273431597,0.082172638,0.00597097,0.028629151
0.166327086,-0.007970502,0.069318341,-0.205045252,0.11186893,0.128162898,0.330343114,0.191520131,0.163040238,0.263524087,0.066351501,0.23348925,-0.161049399,0.135534009,-0.030633476,0.11059924,-0.159738754,0.020184791,0.292093454,0.163323567,0.174641218,-0.013320517,0.056170651,0.109215749,-0.149964561,0.017039174,0.002203957,0.197303756,0.003601164,-0.082636581,0.299161271,0.102249914,-0.202235694,-0.065007877,-0.073686714,0.117241084,0.29716142,0.109328166,0.027828499,-0.092642063,-0.093187181,-0.080869949,0.104698227,-0.11241003,-0.068393745,0.065640906,-0.113783998,0.217822279,-0.095752902,0.17180618,-0.156294666,0.001563044,-0.044050675,0.165616928,0.024475622,0.029787876,-0.152266604,0.013044175,-0.0981167,-0.141243595,0.193099482,-0.05449349,-0.045473125,0.111618734,0.368887554,-0.069389684,-0.091239272,-0.131968254,-0.104917621,0.29754507,-0.27295506,-0.026764377,0.008932452,0.115329691,0.134652542,0.397728635,0.140260898,-0.015347899,0.313094904,0.057881513,-0.006356604,0.030717672,0.155787917,-0.042033526,0.212967002,-0.052242056,-0.186374939,0.215118498,-0.047742717,0.13079402,-0.089008496,0.141698385,-0.04054747,0.027020888,-0.07172841,-0.030647783,-0.058930061,0.011436881,0.045030068,0.04310652
0.1806847,-0.035371035,0.017941578,0.311083958,0.071719458,0.289679966,0.372878595,0.289916479,-0.132111889,0.298479115,0.049412619,0.230954223,0.36071038,0.210625818,0.054512536,0.129916606,0.297796456,0.338175288,0.225886942,-0.01054253,-0.113269572,0.128713194,0.00152401,0.258857977,0.298294658,0.084949393,0.075438247,-0.02974452,0.034440129,0.122822788,0.19944025,0.133899761,0.029248415,-0.010031236,0.250615563,0.023802881,0.365591959,0.032821325,0.039245553,0.097520117,0.197838535,0.107521772,0.154509262,0.092521802,0.145311189,-0.024438742,0.06651158,0.32220394,0.184998029,-0.129072206,0.215573387,-0.093733422,0.085986104,0.120492705,0.016906195,0.063022201,0.048426649,0.25152205,-0.009710767,-0.101974521,0.027283856,0.181154172,0.210699274,0.172479348,0.312855214,0.415222106,0.073686443,0.299783983,0.134000122,0.286439275,0.068650349,0.163708657,0.322870833,0.158921731,0.314091475,0.348492701,0.04458058,-0.076569883,0.28869929,0.111730403,0.126167359,0.131987912,0.272684501,0.019824013,-0.043087029,0.160270361,0.137290758,0.072900008,-0.171875681,0.461451677,0.219441761,0.069213502,0.060293506,0.205309304,0.058943675,0.251983269,0.168730628,0.120296748,0.092084768,0.119006649
0.239568406,0.165584285,0.28791316,0.020212434,0.248408798,0.472557008,0.420996917,0.323028336,0.054268733,0.312518412,0.324504848,0.158153891,0.356804398,0.170728257,0.218399811,0.216304316,0.250810337,0.183358738,0.162157732,0.208363739,0.31640925,0.201306063,0.087746698,0.286815023,0.182961289,0.217576778,0.289075371,0.270702122,0.201713771,-0.026850966,0.137032978,0.119362036,0.252043678,0.097360082,0.182588009,0.01573396,0.418230557,0.023287477,0.138792033,0.077423031,0.305182678,0.130040039,0.244562844,0.053041499,0.31831239,0.144064996,0.1943158,0.251559313,0.296618719,0.215308147,0.105658328,0.253361938,0.214621531,0.257637178,0.200491092,0.117657284,0.212486876,0.281892252,0.274878424,-0.033430599,0.028010406,0.314433646,0.344930845,0.180594399,0.475059166,0.216049469,0.051267594,0.310554253,0.14276605,0.154362407,0.295890163,0.074688197,0.137244468,0.191004836,0.082922986,0.340639579,0.07334108,0.225127662,0.401624523,0.247561995,0.343779376,0.244121802,0.340341271,0.365085116,0.141700042,-0.010280111,0.428412301,0.205364332,0.098479209,0.220329182,0.133366585,0.209282119,0.387017141,0.34003247,0.287064544,0.149174809,0.26303915,-0.097105813,0.095441857,0.132067319
0.054432562,0.022755816,0.035808811,-0.117624076,-0.138463471,0.228542747,0.385432167,0.266961196,0.022744164,0.224375166,0.001886166,-0.0917664,-0.026193481,-0.10625467,-0.066549473,0.018033206,-0.196962878,-0.131971726,0.161305816,0.100004217,0.053899286,-0.225605864,-0.071345936,-0.11907808,-0.23284875,-0.151922646,-0.063416467,-0.080304916,0.199943374,-0.181194094,0.132199263,-0.089142805,-0.242331541,-0.101148599,-0.19977768,-0.235283289,0.382191034,-0.137754405,-0.085528965,-0.012503121,-0.181416437,-0.055250743,-0.024346093,-0.185560667,-0.025099445,0.159502266,-0.1094438,0.16442775,-0.275095602,0.033598867,0.18771996,-0.262243215,-0.102947165,0.042617198,-0.091368595,-0.169308458,0.04979796,-0.030638497,-0.167944012,-0.310975679,-0.046317041,0.038693512,0.000716477,-0.100148548,0.437058519,-0.289155782,-0.163261476,-0.064482151,-0.195705076,-0.04454669,0.174555085,0.059736947,-0.089324976,0.065610418,-0.170398035,0.388928008,-0.000917542,-0.038008924,0.421997892,-0.099122906,-0.11537348,-0.069483738,0.106609762,-0.012532958,-0.117222773,-0.160892686,0.072170884,0.052546328,-0.067299022,-0.101478185,-0.295166554,-0.141622157,0.116338171,-0.227017681,-0.246284454,-0.214332159,-0.162668777,0.069905256,0.153104005,0.042954932
-0.095427771,0.242364996,0.013046081,0.172575116,-0.009358288,0.228274673,0.170995203,0.345012182,0.022591329,0.082242945,0.074288793,0.280201263,0.046140133,0.04955767,0.166777744,-0.210719982,0.303456135,0.008897504,-0.006373171,0.188698239,0.052886278,0.254956944,-0.167090098,0.015795368,0.379952924,-0.101802937,0.293753414,-0.136779875,-0.036397058,0.136372237,-0.025504701,0.182996335,0.226289743,0.209441439,0.245072713,-0.106809083,0.163764595,-0.105092621,-0.127264135,-0.032791085,0.300852352,-0.047780261,0.168698614,0.00688703,-0.009752598,-0.113410943,0.22475645,0.184852001,0.217261124,-0.082906485,0.210048935,0.110223722,0.078270097,-0.069868662,0.016617204,0.096884765,0.178564057,-0.096134271,0.150588052,-0.039343053,0.019619914,-0.042132185,0.198308326,0.010531698,0.203345057,0.183866777,0.044844438,0.187714151,-0.017603941,0.218078833,0.344296716,-0.005421028,0.204449535,0.082983484,0.108000414,0.001589512,-0.029989314,0.071044931,0.219826977,-0.198544535,0.280526976,0.150253326,0.111449068,0.085605719,-0.039040788,-0.169466979,0.325733316,0.295611318,-0.003563637,0.207228143,-0.083110278,-0.11567895,-0.058329427,0.059649488,-0.030367354,0.122232985,0.076227192,0.069502774,0.014225245,0.130617635
0.015647415,-0.037207783,0.143019234,-0.15099559,-0.239232421,0.199170847,0.273924602,0.188836974,-0.09787963,0.090598991,0.012468946,0.043725063,-0.05159823,-0.062773532,-0.031135955,0.033241763,-0.117224573,0.028583859,0.020297347,0.045599716,-0.041432061,-0.043106798,-0.143943827,-0.000663529,-0.007477998,-0.137233772,0.120759131,-0.076974566,-0.059601454,0.004054012,0.06961972,-0.15104776,0.101667385,0.083230755,0.05267064,-0.192842728,0.293273582,-0.180083955,0.086148688,-0.112017453,-0.033502894,-0.105233424,0.056419681,-0.182508534,0.032028356,0.100463569,-0.004109625,0.15633416,-0.081363245,-0.106420875,0.038446512,-0.034510662,-0.146890089,0.198138721,-0.043451718,-0.05429697,0.102927137,0.123744519,0.038324087,-0.230213488,-0.024259715,0.056265527,0.019139282,0.043504764,0.386124507,0.039961611,-0.08270221,-0.129467474,-0.097658885,0.106087907,0.164804771,0.041101129,0.09529082,-0.174219623,-0.05255647,0.225993869,-0.015445399,-0.000911255,0.208191935,-0.060583203,-0.030450555,-0.049788523,-0.034647369,0.012509465,0.104622849,-0.042673373,0.1370703,0.216406813,-0.162234761,-0.052355138,-0.030744045,-0.060996983,0.171592714,-0.045097115,-0.080261787,-0.048345388,-0.088290516,-0.07855433,0.221247738,-0.020839103
0.147524488,-0.048539922,0.131791044,-0.125076924,0.098348057,0.091543683,0.294914649,0.15220132,-0.017009601,0.226577665,0.092125504,-0.096116183,0.081183745,0.063767558,-0.153806801,0.211433104,-0.055668219,0.058897835,0.16552153,0.332096571,0.03333982,-0.189362217,-0.027608351,-0.03568882,0.030892963,-0.006948562,0.141982273,-0.063728034,0.244766637,0.239649941,0.151396952,0.058031046,-0.215864406,-0.030067226,-0.206337498,0.194369831,0.277087067,-0.051907945,0.069883316,0.090241009,-0.073898631,0.239900795,0.052263216,0.121879299,0.079571842,0.01812396,-0.150241047,0.16124817,-0.335106207,0.081574442,0.137453739,-0.012417269,0.207894824,0.111242383,0.03369388,0.094117566,-0.035810337,0.059043366,0.15649707,0.200447122,-0.013951977,0.021362064,-0.159930447,0.148594232,0.266093962,-0.06137476,-0.077223067,-0.133203793,-0.073062437,0.074732193,0.040667485,0.223051574,0.050781213,0.020645775,0.088885387,0.173869402,0.122614915,0.096831311,0.080569609,0.013275403,-0.2153655,0.007918202,-0.017717667,0.096884704,-0.046120178,-0.061320548,-0.01995113,0.282458698,0.233412159,0.083025622,-0.01148427,-0.108665246,0.13463813,0.088217879,0.035392729,-0.004836376,0.167111153,0.068134385,0.089168663,0.152921108
0.252222907,0.074325255,0.151967261,0.03065616,0.017121362,0.350064059,0.354354485,0.090028995,0.172510286,0.339164514,0.101161868,0.144309698,-0.075733744,0.160882863,0.072574852,0.131995532,0.070911292,0.034595636,0.064324351,0.352517944,-0.058647153,0.147556248,0.02588654,0.128071418,0.054979154,0.062983257,0.042200283,-0.099177792,0.114246311,0.101879476,0.288838935,0.072253988,-0.049971709,-0.009231445,-0.083352178,0.167915337,0.427614343,0.026902891,0.073274571,-0.039155163,-0.054551798,0.02048575,0.046946013,0.027757167,0.307704997,0.217909424,-0.009567336,0.251008774,0.018731875,0.065580499,-0.009103926,-0.110554223,0.292644523,0.060125347,0.013769284,0.022558718,0.075748708,0.014329781,0.052882602,0.096741791,0.24934025,0.049616308,0.233607357,-0.005945711,0.507301007,0.015439145,0.023412714,0.002959782,-0.024905458,0.166749922,0.041050267,0.269030921,0.041989483,0.132011306,0.072486034,0.44843631,0.052083507,0.292705058,0.395623876,-0.005476723,-0.030261044,0.107973304,0.245743209,0.040511767,-0.026422547,0.028867393,0.003007779,0.382231309,0.103356304,0.110412633,-0.090824104,-0.103396451,0.236286696,0.143410047,0.06534716,-0.091616123,-0.041124613,0.199320169,0.293309318,0.091830325
0.17930878,0.161230595,0.109166677,-0.047503011,-0.067980921,0.479947965,0.40806196,0.268838851,-0.195976552,0.21916985,0.005980248,0.336123555,-0.02045564,0.144408357,0.045438974,0.077182273,-0.088597334,-0.11723526,0.182036362,0.203344943,0.153071412,-0.06678768,0.096642757,-0.016442807,-0.039628063,0.032867667,0.001069753,0.002815535,-0.148169722,0.201564723,0.120430814,0.007722149,-0.071464736,0.056410432,-0.166364582,0.194541031,0.530053783,0.04328514,0.044536395,-0.008742065,-0.097461755,-0.067669895,0.036022709,0.054296169,-0.041220477,0.153680309,0.02134917,0.273065047,-0.147141674,0.057248087,0.047777077,-0.192906956,0.138525837,0.261357646,0.029424697,0.148205128,-0.033786599,-0.033059082,-0.061039018,0.059000073,-0.091458812,0.15263514,0.067193015,0.01944625,0.554301385,-0.080487657,-0.155613442,0.167563372,0.048139398,0.206094914,-0.017289754,0.093071811,0.057404662,0.197186855,-0.08642791,0.319185682,0.324108411,0.228656479,0.381338638,0.135147137,0.055117422,0.09990227,0.19211084,-0.160679158,-0.077960078,-0.233672848,0.052499894,0.313499797,0.12619101,0.088313145,-0.137072748,-0.071792241,0.088091891,0.043936809,0.052862043,-0.06992977,-0.07973996,0.01458045,-0.026955007,0.136159937
0.030824382,-0.10015832,0.095539226,-0.197664933,0.01435108,0.026970067,0.078062383,0.359740344,0.141787636,0.252260317,-0.076740982,0.052865565,0.277966093,-0.114679997,-0.100943219,-0.051056052,-0.297839747,0.038087554,0.138048318,-0.232727369,-0.042296924,-0.236110316,0.121579629,-0.120710215,-0.216713203,-0.062806315,-0.27574123,0.10493308,-0.228597564,-0.047968128,0.07906147,0.059191801,-0.224286169,-0.158824594,-0.091695738,-0.183600332,0.055640165,0.016529741,0.241089681,0.115651456,-0.294148836,-0.052962193,-0.081276311,-0.067276654,-0.139724706,0.034936116,-0.22553478,0.110728759,-0.087217273,0.065245716,-0.140011587,-0.230583201,-0.040804319,0.193690903,0.025039777,-0.118682889,-0.227499137,-0.123623592,-0.175587933,-0.110424481,-0.194007629,0.090543332,-0.11853282,0.033279497,0.352788242,-0.010418351,0.11232045,0.108268281,0.059788405,0.029020916,-0.229343496,-0.130301957,-0.177945382,0.013923524,0.039953806,0.270691502,0.075129029,-0.060642471,0.294647201,0.122120993,-0.226663813,-0.263979824,0.139458978,-0.07029996,0.141890866,0.005862342,0.085745724,0.031283535,-0.203230645,-0.112997139,-0.053286302,0.015117489,-0.003579033,-0.108386776,-0.016577442,-0.017568193,0.195675692,0.105032091,0.083134829,-0.09151997
0.122103131,-0.044192065,0.13024686,0.003389837,-0.102630919,0.195037019,0.264976024,0.287276456,0.098671574,0.123090428,0.031107448,0.232601617,0.088561139,-0.018906396,0.254594445,0.085450935,0.144950293,0.18903898,0.216972095,0.145030204,0.169136964,0.024485758,-0.040326915,0.086269066,0.218531948,-0.183960506,0.208803436,-0.129703898,0.029042463,0.040796482,0.237781302,0.165168988,0.054929876,-0.027130941,0.034755462,0.045876509,0.226059488,-0.11027086,0.187940282,0.143633547,0.104211317,-0.044734679,0.167870273,0.025282785,-0.032687825,0.392329196,0.043789656,0.240175383,0.085368651,0.025104854,-0.032046379,-0.08517028,0.158246101,0.102062763,0.096675121,-0.104955763,0.100749664,0.067254712,-0.096227316,-0.159029303,0.130631528,0.012991614,0.105309523,0.146845824,0.339998546,0.280243477,0.164601155,0.106713774,0.119355353,0.228319581,0.116437449,0.182355144,0.226506106,0.156870844,0.059849212,0.246234234,0.149110534,-0.02788284,0.171940783,0.016021058,0.122577934,0.097019374,0.155367239,0.036369449,-0.005781358,-3.00E-05,0.169765951,0.37128765,-0.118611278,0.100531175,-0.051130448,0.08221019,0.205660579,0.087468457,-0.062214886,0.068708727,0.072225322,0.020995032,0.168464094,-0.004293473
0.015023473,0.358680801,0.044710816,0.195784491,-0.009287272,0.2394637,0.21126971,0.246850019,-0.026791039,0.245365656,0.204602893,0.17583823,-0.006935065,0.095503621,0.262538083,0.375618517,0.151857444,0.026788991,0.001177477,-0.127556765,0.224352846,0.234156736,-0.220761844,0.023547428,0.197816297,-0.153814402,0.256445061,0.049751007,0.094574934,-0.036410454,0.109704057,0.177554733,0.087297502,0.039881309,0.110058231,-0.227655212,0.325122527,-0.259607294,0.073379336,-0.152705582,0.365276556,-0.171587715,0.20965167,-0.175717633,0.040119833,0.092763207,0.171134255,0.219166363,0.134857416,0.08442239,0.27624471,0.37156286,-0.096849711,-0.197907559,0.063485214,0.262935318,0.111779562,0.194458622,0.260536361,-0.022952946,-0.04151369,-0.004141699,0.125490682,0.172505008,0.375719432,0.138234593,0.112200477,0.184552614,-0.122050892,0.100485565,0.28922391,0.232113494,0.034825861,-0.041769649,-0.015649701,0.242294069,-0.108545154,0.134649563,0.17829707,-0.261805894,0.329202804,0.064868543,0.15981925,0.090554126,-0.223542282,-0.083319395,0.369784156,0.230497435,-0.031855641,0.043160205,-0.064592758,0.103189555,0.227233487,-0.049654821,-0.167045496,0.166884684,0.090812615,0.307183244,0.056833236,0.309817938
0.350992233,0.114047059,0.068351253,0.298031518,0.067286657,0.158736623,0.323127316,0.364975963,-0.127752962,0.334078471,-0.021508255,0.173099642,0.189898863,0.143913634,0.006892778,0.298824207,0.084810139,-0.001825101,0.23112825,-0.079448543,0.179991957,-0.013897888,0.055888439,0.03707781,0.22462714,-0.154921427,0.137459639,-0.015405161,0.380217239,-0.160595445,0.330035913,-0.009447466,0.035192591,-0.10176387,-0.030961115,-0.042424029,0.237183132,-0.239844794,0.219919492,-0.22282511,0.088983043,-0.320829506,0.347363599,-0.176582981,-0.078630915,0.013969942,0.029330127,0.311699274,0.0895521,0.199292434,0.079832552,0.024131443,-0.106706844,0.058261166,0.11603706,-0.01824438,0.083273073,0.013465928,0.034456129,-0.222348723,-0.109255939,0.00860277,-0.099905726,0.074737489,0.385577709,0.077134828,-0.163713789,0.021012653,-0.19285236,0.173466379,0.066627156,-0.002861277,0.186601727,0.173020441,0.099863023,0.388759622,-0.013432514,-0.030863197,0.348662929,-0.077727764,-0.051751174,0.215083204,0.280414557,0.103989742,0.048936948,-0.411001209,-0.079563486,0.166561423,-0.158648578,0.050347444,-0.136659912,0.182601908,0.169039153,-0.055495059,-0.093194452,0.011455761,0.290685003,0.134062781,0.273654788,0.185566466
